delay,freq,condition,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,key_resp.keys,key_resp.rt,sound_1.started,text.started,textbox.started,button.started,textbox.text,button.numClicks,button.timesOn,button.timesOff,sound_1.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0.4,1000,exp,3,6,42,7,399.4718763999408,400.47289490001276,400.47289490001276,400.47289490001276,space,0.5380122000351548,401.43934543996585,401.74834449996706,401.74834449996706,401.74834449996706,200 ,43,"[11.332918500062078, 4.793035199982114, 5.323812499991618, 2.82929309993051, 3.8839784000301734, 2.8683482999913394, 4.829928799998015, 2.4719504999229684, 3.073013399960473, 4.6050263999495655, 5.946802399936132, 5.1894545999821275, 3.1047875999938697, 2.8646712000481784, 2.741741899983026, 4.040168400038965, 4.697298899991438, 6.321393099962734, 3.20761909999419, 3.6712367999134585, 3.2784732000436634, 3.1724946999456733, 2.236710699973628, 4.202336199930869, 2.6471764999441803, 2.410076200030744, 2.373349600005895, 3.0959480999736115, 2.261777800042182, 1.806649599922821, 1.690294999978505, 1.4203751999884844, 2.7231321000726894, 3.6055967999855056, 2.1748238999862224, 2.609657699940726, 1.8670950999949127, 1.7499408000148833, 2.174800700042397, 1.9134114000480622, 2.069983100052923, 1.4834245000965893, 2.8428881999570876]","[11.332937400089577, 4.793040700023994, 5.32382819999475, 2.8293041000142694, 3.8839853000827134, 2.8683558999327943, 4.829940699972212, 2.471966499928385, 3.073025399935432, 4.605038299923763, 5.946814600029029, 5.18946619995404, 3.1047991000814363, 2.864683200023137, 2.741750300046988, 4.040180400013924, 4.697311699972488, 6.321404800051823, 3.207630299963057, 3.671248300001025, 3.278484100010246, 3.1725063999183476, 2.2367224000627175, 4.202348199905828, 2.6471883999183774, 2.4100881000049412, 2.3733610999770463, 3.0959599000634626, 2.261789000011049, 1.806661200011149, 1.6903073999565095, 1.4203872999642044, 2.723145200056024, 3.6056032999185845, 2.174859600025229, 2.609671799931675, 1.8671073999721557, 1.7499527999898419, 2.174811700009741, 1.913429499953054, 2.0699947000248358, 1.4834364000707865, 2.842900599935092]",,293447,001,2022-11-10_22h25.28.254,intentional binding_tutorial 7,2022.2.2,59.79219818524606,
0.7,1000,exp,3,7,43,8,404.5804981999099,405.57251899992116,405.57251899992116,405.58915279991925,space,1.6721063000150025,407.97186914000196,408.2838705999311,408.2838705999311,408.2838705999311,200,44,"[11.332918500062078, 4.793035199982114, 5.323812499991618, 2.82929309993051, 3.8839784000301734, 2.8683482999913394, 4.829928799998015, 2.4719504999229684, 3.073013399960473, 4.6050263999495655, 5.946802399936132, 5.1894545999821275, 3.1047875999938697, 2.8646712000481784, 2.741741899983026, 4.040168400038965, 4.697298899991438, 6.321393099962734, 3.20761909999419, 3.6712367999134585, 3.2784732000436634, 3.1724946999456733, 2.236710699973628, 4.202336199930869, 2.6471764999441803, 2.410076200030744, 2.373349600005895, 3.0959480999736115, 2.261777800042182, 1.806649599922821, 1.690294999978505, 1.4203751999884844, 2.7231321000726894, 3.6055967999855056, 2.1748238999862224, 2.609657699940726, 1.8670950999949127, 1.7499408000148833, 2.174800700042397, 1.9134114000480622, 2.069983100052923, 1.4834245000965893, 2.8428881999570876, 1.695685900049284]","[11.332937400089577, 4.793040700023994, 5.32382819999475, 2.8293041000142694, 3.8839853000827134, 2.8683558999327943, 4.829940699972212, 2.471966499928385, 3.073025399935432, 4.605038299923763, 5.946814600029029, 5.18946619995404, 3.1047991000814363, 2.864683200023137, 2.741750300046988, 4.040180400013924, 4.697311699972488, 6.321404800051823, 3.207630299963057, 3.671248300001025, 3.278484100010246, 3.1725063999183476, 2.2367224000627175, 4.202348199905828, 2.6471883999183774, 2.4100881000049412, 2.3733610999770463, 3.0959599000634626, 2.261789000011049, 1.806661200011149, 1.6903073999565095, 1.4203872999642044, 2.723145200056024, 3.6056032999185845, 2.174859600025229, 2.609671799931675, 1.8671073999721557, 1.7499527999898419, 2.174811700009741, 1.913429499953054, 2.0699947000248358, 1.4834364000707865, 2.842900599935092, 1.6957036000676453]",408.2838705999311,293447,001,2022-11-10_22h25.28.254,intentional binding_tutorial 7,2022.2.2,59.79219818524606,
0.1,400,unexp,3,8,44,0,409.965527299908,410.97148099995684,410.97148099995684,410.97148099995684,space,30.793471400043927,441.88410213992466,442.19450639991555,442.19450639991555,442.19450639991555,200,45,"[11.332918500062078, 4.793035199982114, 5.323812499991618, 2.82929309993051, 3.8839784000301734, 2.8683482999913394, 4.829928799998015, 2.4719504999229684, 3.073013399960473, 4.6050263999495655, 5.946802399936132, 5.1894545999821275, 3.1047875999938697, 2.8646712000481784, 2.741741899983026, 4.040168400038965, 4.697298899991438, 6.321393099962734, 3.20761909999419, 3.6712367999134585, 3.2784732000436634, 3.1724946999456733, 2.236710699973628, 4.202336199930869, 2.6471764999441803, 2.410076200030744, 2.373349600005895, 3.0959480999736115, 2.261777800042182, 1.806649599922821, 1.690294999978505, 1.4203751999884844, 2.7231321000726894, 3.6055967999855056, 2.1748238999862224, 2.609657699940726, 1.8670950999949127, 1.7499408000148833, 2.174800700042397, 1.9134114000480622, 2.069983100052923, 1.4834245000965893, 2.8428881999570876, 1.695685900049284, 1.718396299984306]","[11.332937400089577, 4.793040700023994, 5.32382819999475, 2.8293041000142694, 3.8839853000827134, 2.8683558999327943, 4.829940699972212, 2.471966499928385, 3.073025399935432, 4.605038299923763, 5.946814600029029, 5.18946619995404, 3.1047991000814363, 2.864683200023137, 2.741750300046988, 4.040180400013924, 4.697311699972488, 6.321404800051823, 3.207630299963057, 3.671248300001025, 3.278484100010246, 3.1725063999183476, 2.2367224000627175, 4.202348199905828, 2.6471883999183774, 2.4100881000049412, 2.3733610999770463, 3.0959599000634626, 2.261789000011049, 1.806661200011149, 1.6903073999565095, 1.4203872999642044, 2.723145200056024, 3.6056032999185845, 2.174859600025229, 2.609671799931675, 1.8671073999721557, 1.7499527999898419, 2.174811700009741, 1.913429499953054, 2.0699947000248358, 1.4834364000707865, 2.842900599935092, 1.6957036000676453, 1.718407499953173]",,293447,001,2022-11-10_22h25.28.254,intentional binding_tutorial 7,2022.2.2,59.79219818524606,
0.4,1000,exp,3,9,45,4,443.90163469989784,444.90065279998817,444.90065279998817,444.91752769995946,space,0.4085506000556052,445.7337308399845,446.045385299949,446.045385299949,446.045385299949,100,46,"[11.332918500062078, 4.793035199982114, 5.323812499991618, 2.82929309993051, 3.8839784000301734, 2.8683482999913394, 4.829928799998015, 2.4719504999229684, 3.073013399960473, 4.6050263999495655, 5.946802399936132, 5.1894545999821275, 3.1047875999938697, 2.8646712000481784, 2.741741899983026, 4.040168400038965, 4.697298899991438, 6.321393099962734, 3.20761909999419, 3.6712367999134585, 3.2784732000436634, 3.1724946999456733, 2.236710699973628, 4.202336199930869, 2.6471764999441803, 2.410076200030744, 2.373349600005895, 3.0959480999736115, 2.261777800042182, 1.806649599922821, 1.690294999978505, 1.4203751999884844, 2.7231321000726894, 3.6055967999855056, 2.1748238999862224, 2.609657699940726, 1.8670950999949127, 1.7499408000148833, 2.174800700042397, 1.9134114000480622, 2.069983100052923, 1.4834245000965893, 2.8428881999570876, 1.695685900049284, 1.718396299984306, 1.4087219000793993]","[11.332937400089577, 4.793040700023994, 5.32382819999475, 2.8293041000142694, 3.8839853000827134, 2.8683558999327943, 4.829940699972212, 2.471966499928385, 3.073025399935432, 4.605038299923763, 5.946814600029029, 5.18946619995404, 3.1047991000814363, 2.864683200023137, 2.741750300046988, 4.040180400013924, 4.697311699972488, 6.321404800051823, 3.207630299963057, 3.671248300001025, 3.278484100010246, 3.1725063999183476, 2.2367224000627175, 4.202348199905828, 2.6471883999183774, 2.4100881000049412, 2.3733610999770463, 3.0959599000634626, 2.261789000011049, 1.806661200011149, 1.6903073999565095, 1.4203872999642044, 2.723145200056024, 3.6056032999185845, 2.174859600025229, 2.609671799931675, 1.8671073999721557, 1.7499527999898419, 2.174811700009741, 1.913429499953054, 2.0699947000248358, 1.4834364000707865, 2.842900599935092, 1.6957036000676453, 1.718407499953173, 1.4087340000551194]",446.045385299949,293447,001,2022-11-10_22h25.28.254,intentional binding_tutorial 7,2022.2.2,59.79219818524606,
0.7,400,unexp,3,10,46,2,447.4437237000093,448.4334174999967,448.4334174999967,448.4502939999802,space,1.1893287999555469,450.34969804000576,450.65997649997007,450.65997649997007,450.65997649997007,200 ,47,"[11.332918500062078, 4.793035199982114, 5.323812499991618, 2.82929309993051, 3.8839784000301734, 2.8683482999913394, 4.829928799998015, 2.4719504999229684, 3.073013399960473, 4.6050263999495655, 5.946802399936132, 5.1894545999821275, 3.1047875999938697, 2.8646712000481784, 2.741741899983026, 4.040168400038965, 4.697298899991438, 6.321393099962734, 3.20761909999419, 3.6712367999134585, 3.2784732000436634, 3.1724946999456733, 2.236710699973628, 4.202336199930869, 2.6471764999441803, 2.410076200030744, 2.373349600005895, 3.0959480999736115, 2.261777800042182, 1.806649599922821, 1.690294999978505, 1.4203751999884844, 2.7231321000726894, 3.6055967999855056, 2.1748238999862224, 2.609657699940726, 1.8670950999949127, 1.7499408000148833, 2.174800700042397, 1.9134114000480622, 2.069983100052923, 1.4834245000965893, 2.8428881999570876, 1.695685900049284, 1.718396299984306, 1.4087219000793993, 2.680609899922274]","[11.332937400089577, 4.793040700023994, 5.32382819999475, 2.8293041000142694, 3.8839853000827134, 2.8683558999327943, 4.829940699972212, 2.471966499928385, 3.073025399935432, 4.605038299923763, 5.946814600029029, 5.18946619995404, 3.1047991000814363, 2.864683200023137, 2.741750300046988, 4.040180400013924, 4.697311699972488, 6.321404800051823, 3.207630299963057, 3.671248300001025, 3.278484100010246, 3.1725063999183476, 2.2367224000627175, 4.202348199905828, 2.6471883999183774, 2.4100881000049412, 2.3733610999770463, 3.0959599000634626, 2.261789000011049, 1.806661200011149, 1.6903073999565095, 1.4203872999642044, 2.723145200056024, 3.6056032999185845, 2.174859600025229, 2.609671799931675, 1.8671073999721557, 1.7499527999898419, 2.174811700009741, 1.913429499953054, 2.0699947000248358, 1.4834364000707865, 2.842900599935092, 1.6957036000676453, 1.718407499953173, 1.4087340000551194, 2.680621900013648]",,293447,001,2022-11-10_22h25.28.254,intentional binding_tutorial 7,2022.2.2,59.79219818524606,
0.1,1000,exp,3,11,47,3,453.32849149999674,454.3325840999605,454.3325840999605,454.3325840999605,space,2.603488299995661,457.0657383399783,457.375482799951,457.375482799951,457.375482799951,200,48,"[11.332918500062078, 4.793035199982114, 5.323812499991618, 2.82929309993051, 3.8839784000301734, 2.8683482999913394, 4.829928799998015, 2.4719504999229684, 3.073013399960473, 4.6050263999495655, 5.946802399936132, 5.1894545999821275, 3.1047875999938697, 2.8646712000481784, 2.741741899983026, 4.040168400038965, 4.697298899991438, 6.321393099962734, 3.20761909999419, 3.6712367999134585, 3.2784732000436634, 3.1724946999456733, 2.236710699973628, 4.202336199930869, 2.6471764999441803, 2.410076200030744, 2.373349600005895, 3.0959480999736115, 2.261777800042182, 1.806649599922821, 1.690294999978505, 1.4203751999884844, 2.7231321000726894, 3.6055967999855056, 2.1748238999862224, 2.609657699940726, 1.8670950999949127, 1.7499408000148833, 2.174800700042397, 1.9134114000480622, 2.069983100052923, 1.4834245000965893, 2.8428881999570876, 1.695685900049284, 1.718396299984306, 1.4087219000793993, 2.680609899922274, 2.012250900035724]","[11.332937400089577, 4.793040700023994, 5.32382819999475, 2.8293041000142694, 3.8839853000827134, 2.8683558999327943, 4.829940699972212, 2.471966499928385, 3.073025399935432, 4.605038299923763, 5.946814600029029, 5.18946619995404, 3.1047991000814363, 2.864683200023137, 2.741750300046988, 4.040180400013924, 4.697311699972488, 6.321404800051823, 3.207630299963057, 3.671248300001025, 3.278484100010246, 3.1725063999183476, 2.2367224000627175, 4.202348199905828, 2.6471883999183774, 2.4100881000049412, 2.3733610999770463, 3.0959599000634626, 2.261789000011049, 1.806661200011149, 1.6903073999565095, 1.4203872999642044, 2.723145200056024, 3.6056032999185845, 2.174859600025229, 2.609671799931675, 1.8671073999721557, 1.7499527999898419, 2.174811700009741, 1.913429499953054, 2.0699947000248358, 1.4834364000707865, 2.842900599935092, 1.6957036000676453, 1.718407499953173, 1.4087340000551194, 2.680621900013648, 2.012262100004591]",,293447,001,2022-11-10_22h25.28.254,intentional binding_tutorial 7,2022.2.2,59.79219818524606,
0.1,1000,exp,4,0,48,9,459.3754374999553,460.3817006999161,460.3817006999161,460.3817006999161,space,49.10203800001182,509.6089394399431,509.9208123999415,509.9208123999415,509.9208123999415,150,49,"[11.332918500062078, 4.793035199982114, 5.323812499991618, 2.82929309993051, 3.8839784000301734, 2.8683482999913394, 4.829928799998015, 2.4719504999229684, 3.073013399960473, 4.6050263999495655, 5.946802399936132, 5.1894545999821275, 3.1047875999938697, 2.8646712000481784, 2.741741899983026, 4.040168400038965, 4.697298899991438, 6.321393099962734, 3.20761909999419, 3.6712367999134585, 3.2784732000436634, 3.1724946999456733, 2.236710699973628, 4.202336199930869, 2.6471764999441803, 2.410076200030744, 2.373349600005895, 3.0959480999736115, 2.261777800042182, 1.806649599922821, 1.690294999978505, 1.4203751999884844, 2.7231321000726894, 3.6055967999855056, 2.1748238999862224, 2.609657699940726, 1.8670950999949127, 1.7499408000148833, 2.174800700042397, 1.9134114000480622, 2.069983100052923, 1.4834245000965893, 2.8428881999570876, 1.695685900049284, 1.718396299984306, 1.4087219000793993, 2.680609899922274, 2.012250900035724, 2.628943599993363]","[11.332937400089577, 4.793040700023994, 5.32382819999475, 2.8293041000142694, 3.8839853000827134, 2.8683558999327943, 4.829940699972212, 2.471966499928385, 3.073025399935432, 4.605038299923763, 5.946814600029029, 5.18946619995404, 3.1047991000814363, 2.864683200023137, 2.741750300046988, 4.040180400013924, 4.697311699972488, 6.321404800051823, 3.207630299963057, 3.671248300001025, 3.278484100010246, 3.1725063999183476, 2.2367224000627175, 4.202348199905828, 2.6471883999183774, 2.4100881000049412, 2.3733610999770463, 3.0959599000634626, 2.261789000011049, 1.806661200011149, 1.6903073999565095, 1.4203872999642044, 2.723145200056024, 3.6056032999185845, 2.174859600025229, 2.609671799931675, 1.8671073999721557, 1.7499527999898419, 2.174811700009741, 1.913429499953054, 2.0699947000248358, 1.4834364000707865, 2.842900599935092, 1.6957036000676453, 1.718407499953173, 1.4087340000551194, 2.680621900013648, 2.012262100004591, 2.6289595999987796]",509.9208123999415,293447,001,2022-11-10_22h25.28.254,intentional binding_tutorial 7,2022.2.2,59.79219818524606,
0.7,400,unexp,4,1,49,2,512.5346437999979,513.5415244000033,513.5415244000033,513.5415244000033,space,0.4757525000022724,514.7414966399781,515.0539706000127,515.0539706000127,515.0539706000127,100,50,"[11.332918500062078, 4.793035199982114, 5.323812499991618, 2.82929309993051, 3.8839784000301734, 2.8683482999913394, 4.829928799998015, 2.4719504999229684, 3.073013399960473, 4.6050263999495655, 5.946802399936132, 5.1894545999821275, 3.1047875999938697, 2.8646712000481784, 2.741741899983026, 4.040168400038965, 4.697298899991438, 6.321393099962734, 3.20761909999419, 3.6712367999134585, 3.2784732000436634, 3.1724946999456733, 2.236710699973628, 4.202336199930869, 2.6471764999441803, 2.410076200030744, 2.373349600005895, 3.0959480999736115, 2.261777800042182, 1.806649599922821, 1.690294999978505, 1.4203751999884844, 2.7231321000726894, 3.6055967999855056, 2.1748238999862224, 2.609657699940726, 1.8670950999949127, 1.7499408000148833, 2.174800700042397, 1.9134114000480622, 2.069983100052923, 1.4834245000965893, 2.8428881999570876, 1.695685900049284, 1.718396299984306, 1.4087219000793993, 2.680609899922274, 2.012250900035724, 2.628943599993363, 1.6224728000815958]","[11.332937400089577, 4.793040700023994, 5.32382819999475, 2.8293041000142694, 3.8839853000827134, 2.8683558999327943, 4.829940699972212, 2.471966499928385, 3.073025399935432, 4.605038299923763, 5.946814600029029, 5.18946619995404, 3.1047991000814363, 2.864683200023137, 2.741750300046988, 4.040180400013924, 4.697311699972488, 6.321404800051823, 3.207630299963057, 3.671248300001025, 3.278484100010246, 3.1725063999183476, 2.2367224000627175, 4.202348199905828, 2.6471883999183774, 2.4100881000049412, 2.3733610999770463, 3.0959599000634626, 2.261789000011049, 1.806661200011149, 1.6903073999565095, 1.4203872999642044, 2.723145200056024, 3.6056032999185845, 2.174859600025229, 2.609671799931675, 1.8671073999721557, 1.7499527999898419, 2.174811700009741, 1.913429499953054, 2.0699947000248358, 1.4834364000707865, 2.842900599935092, 1.6957036000676453, 1.718407499953173, 1.4087340000551194, 2.680621900013648, 2.012262100004591, 2.6289595999987796, 1.6224842000519857]",,293447,001,2022-11-10_22h25.28.254,intentional binding_tutorial 7,2022.2.2,59.79219818524606,
0.4,1000,exp,4,2,50,4,516.6619757999433,517.657782199909,517.657782199909,517.6741477999603,space,0.33859260007739067,518.4242258399725,518.7345538999652,518.7345538999652,518.7345538999652,150,51,"[11.332918500062078, 4.793035199982114, 5.323812499991618, 2.82929309993051, 3.8839784000301734, 2.8683482999913394, 4.829928799998015, 2.4719504999229684, 3.073013399960473, 4.6050263999495655, 5.946802399936132, 5.1894545999821275, 3.1047875999938697, 2.8646712000481784, 2.741741899983026, 4.040168400038965, 4.697298899991438, 6.321393099962734, 3.20761909999419, 3.6712367999134585, 3.2784732000436634, 3.1724946999456733, 2.236710699973628, 4.202336199930869, 2.6471764999441803, 2.410076200030744, 2.373349600005895, 3.0959480999736115, 2.261777800042182, 1.806649599922821, 1.690294999978505, 1.4203751999884844, 2.7231321000726894, 3.6055967999855056, 2.1748238999862224, 2.609657699940726, 1.8670950999949127, 1.7499408000148833, 2.174800700042397, 1.9134114000480622, 2.069983100052923, 1.4834245000965893, 2.8428881999570876, 1.695685900049284, 1.718396299984306, 1.4087219000793993, 2.680609899922274, 2.012250900035724, 2.628943599993363, 1.6224728000815958, 1.5104141000192612]","[11.332937400089577, 4.793040700023994, 5.32382819999475, 2.8293041000142694, 3.8839853000827134, 2.8683558999327943, 4.829940699972212, 2.471966499928385, 3.073025399935432, 4.605038299923763, 5.946814600029029, 5.18946619995404, 3.1047991000814363, 2.864683200023137, 2.741750300046988, 4.040180400013924, 4.697311699972488, 6.321404800051823, 3.207630299963057, 3.671248300001025, 3.278484100010246, 3.1725063999183476, 2.2367224000627175, 4.202348199905828, 2.6471883999183774, 2.4100881000049412, 2.3733610999770463, 3.0959599000634626, 2.261789000011049, 1.806661200011149, 1.6903073999565095, 1.4203872999642044, 2.723145200056024, 3.6056032999185845, 2.174859600025229, 2.609671799931675, 1.8671073999721557, 1.7499527999898419, 2.174811700009741, 1.913429499953054, 2.0699947000248358, 1.4834364000707865, 2.842900599935092, 1.6957036000676453, 1.718407499953173, 1.4087340000551194, 2.680621900013648, 2.012262100004591, 2.6289595999987796, 1.6224842000519857, 1.5104251999873668]",,293447,001,2022-11-10_22h25.28.254,intentional binding_tutorial 7,2022.2.2,59.79219818524606,
0.1,1000,exp,4,3,51,3,520.2341485999059,521.2406092999736,521.2406092999736,521.2406092999736,space,0.38111670000944287,521.7403203399851,522.0516883999808,522.0516883999808,522.0516883999808,100,52,"[11.332918500062078, 4.793035199982114, 5.323812499991618, 2.82929309993051, 3.8839784000301734, 2.8683482999913394, 4.829928799998015, 2.4719504999229684, 3.073013399960473, 4.6050263999495655, 5.946802399936132, 5.1894545999821275, 3.1047875999938697, 2.8646712000481784, 2.741741899983026, 4.040168400038965, 4.697298899991438, 6.321393099962734, 3.20761909999419, 3.6712367999134585, 3.2784732000436634, 3.1724946999456733, 2.236710699973628, 4.202336199930869, 2.6471764999441803, 2.410076200030744, 2.373349600005895, 3.0959480999736115, 2.261777800042182, 1.806649599922821, 1.690294999978505, 1.4203751999884844, 2.7231321000726894, 3.6055967999855056, 2.1748238999862224, 2.609657699940726, 1.8670950999949127, 1.7499408000148833, 2.174800700042397, 1.9134114000480622, 2.069983100052923, 1.4834245000965893, 2.8428881999570876, 1.695685900049284, 1.718396299984306, 1.4087219000793993, 2.680609899922274, 2.012250900035724, 2.628943599993363, 1.6224728000815958, 1.5104141000192612, 1.8664775000652298]","[11.332937400089577, 4.793040700023994, 5.32382819999475, 2.8293041000142694, 3.8839853000827134, 2.8683558999327943, 4.829940699972212, 2.471966499928385, 3.073025399935432, 4.605038299923763, 5.946814600029029, 5.18946619995404, 3.1047991000814363, 2.864683200023137, 2.741750300046988, 4.040180400013924, 4.697311699972488, 6.321404800051823, 3.207630299963057, 3.671248300001025, 3.278484100010246, 3.1725063999183476, 2.2367224000627175, 4.202348199905828, 2.6471883999183774, 2.4100881000049412, 2.3733610999770463, 3.0959599000634626, 2.261789000011049, 1.806661200011149, 1.6903073999565095, 1.4203872999642044, 2.723145200056024, 3.6056032999185845, 2.174859600025229, 2.609671799931675, 1.8671073999721557, 1.7499527999898419, 2.174811700009741, 1.913429499953054, 2.0699947000248358, 1.4834364000707865, 2.842900599935092, 1.6957036000676453, 1.718407499953173, 1.4087340000551194, 2.680621900013648, 2.012262100004591, 2.6289595999987796, 1.6224842000519857, 1.5104251999873668, 1.8664889000356197]",,293447,001,2022-11-10_22h25.28.254,intentional binding_tutorial 7,2022.2.2,59.79219818524606,
0.1,400,unexp,4,4,52,0,523.9057399999583,524.9068316000048,524.9068316000048,524.9068316000048,space,0.36916300002485514,525.4067224399885,525.7156102999579,525.7156102999579,525.7156102999579,200,53,"[11.332918500062078, 4.793035199982114, 5.323812499991618, 2.82929309993051, 3.8839784000301734, 2.8683482999913394, 4.829928799998015, 2.4719504999229684, 3.073013399960473, 4.6050263999495655, 5.946802399936132, 5.1894545999821275, 3.1047875999938697, 2.8646712000481784, 2.741741899983026, 4.040168400038965, 4.697298899991438, 6.321393099962734, 3.20761909999419, 3.6712367999134585, 3.2784732000436634, 3.1724946999456733, 2.236710699973628, 4.202336199930869, 2.6471764999441803, 2.410076200030744, 2.373349600005895, 3.0959480999736115, 2.261777800042182, 1.806649599922821, 1.690294999978505, 1.4203751999884844, 2.7231321000726894, 3.6055967999855056, 2.1748238999862224, 2.609657699940726, 1.8670950999949127, 1.7499408000148833, 2.174800700042397, 1.9134114000480622, 2.069983100052923, 1.4834245000965893, 2.8428881999570876, 1.695685900049284, 1.718396299984306, 1.4087219000793993, 2.680609899922274, 2.012250900035724, 2.628943599993363, 1.6224728000815958, 1.5104141000192612, 1.8664775000652298, 1.5438627999974415]","[11.332937400089577, 4.793040700023994, 5.32382819999475, 2.8293041000142694, 3.8839853000827134, 2.8683558999327943, 4.829940699972212, 2.471966499928385, 3.073025399935432, 4.605038299923763, 5.946814600029029, 5.18946619995404, 3.1047991000814363, 2.864683200023137, 2.741750300046988, 4.040180400013924, 4.697311699972488, 6.321404800051823, 3.207630299963057, 3.671248300001025, 3.278484100010246, 3.1725063999183476, 2.2367224000627175, 4.202348199905828, 2.6471883999183774, 2.4100881000049412, 2.3733610999770463, 3.0959599000634626, 2.261789000011049, 1.806661200011149, 1.6903073999565095, 1.4203872999642044, 2.723145200056024, 3.6056032999185845, 2.174859600025229, 2.609671799931675, 1.8671073999721557, 1.7499527999898419, 2.174811700009741, 1.913429499953054, 2.0699947000248358, 1.4834364000707865, 2.842900599935092, 1.6957036000676453, 1.718407499953173, 1.4087340000551194, 2.680621900013648, 2.012262100004591, 2.6289595999987796, 1.6224842000519857, 1.5104251999873668, 1.8664889000356197, 1.5438802998978645]",,293447,001,2022-11-10_22h25.28.254,intentional binding_tutorial 7,2022.2.2,59.79219818524606,
0.7,1000,exp,4,5,53,5,527.2513173999032,528.2567258999916,528.2567258999916,528.2567258999916,space,1.1518810000270605,530.1393666399642,530.4492837999715,530.4492837999715,530.4492837999715,600,54,"[11.332918500062078, 4.793035199982114, 5.323812499991618, 2.82929309993051, 3.8839784000301734, 2.8683482999913394, 4.829928799998015, 2.4719504999229684, 3.073013399960473, 4.6050263999495655, 5.946802399936132, 5.1894545999821275, 3.1047875999938697, 2.8646712000481784, 2.741741899983026, 4.040168400038965, 4.697298899991438, 6.321393099962734, 3.20761909999419, 3.6712367999134585, 3.2784732000436634, 3.1724946999456733, 2.236710699973628, 4.202336199930869, 2.6471764999441803, 2.410076200030744, 2.373349600005895, 3.0959480999736115, 2.261777800042182, 1.806649599922821, 1.690294999978505, 1.4203751999884844, 2.7231321000726894, 3.6055967999855056, 2.1748238999862224, 2.609657699940726, 1.8670950999949127, 1.7499408000148833, 2.174800700042397, 1.9134114000480622, 2.069983100052923, 1.4834245000965893, 2.8428881999570876, 1.695685900049284, 1.718396299984306, 1.4087219000793993, 2.680609899922274, 2.012250900035724, 2.628943599993363, 1.6224728000815958, 1.5104141000192612, 1.8664775000652298, 1.5438627999974415, 3.349773299996741]","[11.332937400089577, 4.793040700023994, 5.32382819999475, 2.8293041000142694, 3.8839853000827134, 2.8683558999327943, 4.829940699972212, 2.471966499928385, 3.073025399935432, 4.605038299923763, 5.946814600029029, 5.18946619995404, 3.1047991000814363, 2.864683200023137, 2.741750300046988, 4.040180400013924, 4.697311699972488, 6.321404800051823, 3.207630299963057, 3.671248300001025, 3.278484100010246, 3.1725063999183476, 2.2367224000627175, 4.202348199905828, 2.6471883999183774, 2.4100881000049412, 2.3733610999770463, 3.0959599000634626, 2.261789000011049, 1.806661200011149, 1.6903073999565095, 1.4203872999642044, 2.723145200056024, 3.6056032999185845, 2.174859600025229, 2.609671799931675, 1.8671073999721557, 1.7499527999898419, 2.174811700009741, 1.913429499953054, 2.0699947000248358, 1.4834364000707865, 2.842900599935092, 1.6957036000676453, 1.718407499953173, 1.4087340000551194, 2.680621900013648, 2.012262100004591, 2.6289595999987796, 1.6224842000519857, 1.5104251999873668, 1.8664889000356197, 1.5438802998978645, 3.34978669998236]",,293447,001,2022-11-10_22h25.28.254,intentional binding_tutorial 7,2022.2.2,59.79219818524606,
,,,,,,,533.7868176999036,534.7887824999634,534.7887824999634,534.7887824999634,,,,,,,,,,,,,,,,,,
